,UDI,Rotational speed [rpm],Torque [Nm],Tool wear [min],Normalized_air_temp,Normalized_process_temp,Power [W],Product Type_H,Product Type_L,Product Type_M,Machine Failure
4657,4736,1544,42.5,229,303.1946567984323,301.0072154302947,6871.704526666666,0.0,1.0,0.0,1
4658,4737,1513,37.9,2,303.1946567984323,301.0072154302947,6004.908429766666,0.0,1.0,0.0,0
4659,4738,1336,58.2,5,303.1946567984323,301.0072154302947,8142.4986256,0.0,0.0,1.0,1
4660,4740,1351,53.8,10,303.1946567984323,300.9398179148177,7611.423308066666,0.0,1.0,0.0,1
4661,4741,1601,35.2,12,303.2946438659592,301.0072154302947,5901.497758933334,0.0,1.0,0.0,0
4662,4742,1393,52.9,14,303.1946567984323,300.8724203993407,7716.760820766666,0.0,1.0,0.0,0
4663,4743,1592,33.7,16,303.2946438659592,300.8724203993407,5618.252004533335,0.0,1.0,0.0,0
4664,4744,1409,51.8,18,303.2946438659592,300.8724203993407,7643.090535266666,0.0,1.0,0.0,0
4665,4745,1393,47.4,20,303.2946438659592,300.8724203993407,6914.451094599999,0.0,1.0,0.0,0
4666,4746,1475,43.1,25,303.1946567984323,300.80502288386367,6657.291009166666,1.0,0.0,0.0,0
4667,4747,1427,45.6,27,303.1946567984323,300.80502288386367,6814.2343736,0.0,1.0,0.0,0
4668,4748,1763,27.3,29,303.2946438659592,300.80502288386367,5040.1470847,0.0,1.0,0.0,0
4669,4749,1363,46.7,31,303.1946567984323,300.80502288386367,6665.6266946333335,0.0,1.0,0.0,1
4670,4750,1404,50.9,33,303.1946567984323,300.80502288386367,7483.6443708,0.0,1.0,0.0,0
4671,4751,1688,31.9,36,303.1946567984323,300.80502288386367,5638.860834933333,0.0,0.0,1.0,0
4672,4752,1510,37.3,38,303.2946438659592,300.9398179148177,5898.125785666666,0.0,1.0,0.0,0
4673,4753,1502,39.5,43,303.2946438659592,300.8724203993407,6212.913103666667,1.0,0.0,0.0,0
4674,4754,1607,36.6,48,303.1946567984323,300.9398179148177,6159.2128586,1.0,0.0,0.0,0
4675,4755,1384,54.8,51,303.2946438659592,301.0072154302947,7942.274622933332,0.0,0.0,1.0,0
4676,4756,1295,51.3,53,303.3946309334861,301.1420104612488,6956.893975499999,0.0,1.0,0.0,1
4677,4757,1991,19.0,58,303.3946309334861,301.1420104612488,3961.440270333333,1.0,0.0,0.0,0
4678,4758,1497,42.8,60,303.3946309334861,301.0746129457718,6709.556594799999,0.0,1.0,0.0,0
4679,4759,1465,48.7,62,303.494618001013,301.0746129457718,7471.276978166666,0.0,1.0,0.0,0
4680,4760,1361,46.5,64,303.494618001013,301.0746129457718,6627.341184500001,0.0,1.0,0.0,1
4681,4761,1546,38.5,66,303.59460506854,301.1420104612488,6233.019279666666,0.0,1.0,0.0,0
4682,4762,1332,52.7,71,303.69459213606683,301.27680549220275,7350.943609200001,1.0,0.0,0.0,1
4683,4764,1443,45.9,76,303.69459213606683,301.41160052315684,6935.9709861,0.0,1.0,0.0,0
4684,4765,1402,48.6,79,303.69459213606683,301.3442030076798,7135.304871599999,0.0,0.0,1.0,0
4685,4766,1892,22.5,81,303.69459213606683,301.3442030076798,4457.91621,0.0,1.0,0.0,0
4686,4767,1645,35.7,84,303.59460506854,301.3442030076798,6149.8195045,0.0,0.0,1.0,0
4687,4768,1473,50.1,86,303.59460506854,301.27680549220275,7728.028656900001,0.0,1.0,0.0,0
4688,4769,1309,52.9,88,303.59460506854,301.3442030076798,7251.428509966667,0.0,1.0,0.0,1
4689,4770,1544,37.1,93,303.59460506854,301.27680549220275,5998.5938338666665,1.0,0.0,0.0,0
4690,4771,1344,49.3,95,303.494618001013,301.27680549220275,6938.641337599998,0.0,1.0,0.0,1
4691,4772,1617,36.0,98,303.59460506854,301.27680549220275,6095.941236000001,0.0,0.0,1.0,0
4692,4773,1435,37.9,101,303.59460506854,301.3442030076798,5695.336151166666,0.0,0.0,1.0,0
4693,4774,1391,50.3,103,303.59460506854,301.3442030076798,7326.952333566665,0.0,1.0,0.0,0
4694,4775,1827,23.3,105,303.59460506854,301.3442030076798,4457.8219623,0.0,1.0,0.0,0
4695,4776,1761,25.8,107,303.494618001013,301.3442030076798,4757.8123914,0.0,1.0,0.0,0
4696,4777,1522,36.4,109,303.494618001013,301.41160052315684,5801.553309066666,0.0,1.0,0.0,0
4697,4778,1818,23.6,112,303.494618001013,301.47899803863385,4492.9763544,0.0,0.0,1.0,0
4698,4779,1371,54.6,117,303.59460506854,301.47899803863385,7838.9581998,1.0,0.0,0.0,1
4699,4780,1511,38.9,119,303.69459213606683,301.54639555411086,6155.202095366666,0.0,1.0,0.0,0
4700,4781,1404,46.6,121,303.69459213606683,301.61379306958787,6851.4307992,0.0,1.0,0.0,0
4701,4782,1384,45.9,123,303.69459213606683,301.54639555411086,6652.3796568,0.0,1.0,0.0,0
4702,4783,1368,52.6,125,303.7945792035938,301.6811905850649,7535.292110399999,0.0,1.0,0.0,1
4703,4784,1641,36.0,127,303.69459213606683,301.6811905850649,6186.419028,0.0,1.0,0.0,0
4704,4785,1642,32.3,129,303.89456627112065,301.7485881005419,5553.975073133332,0.0,1.0,0.0,0
4705,4786,1401,50.0,134,303.89456627112065,301.8159856160189,7335.61265,1.0,0.0,0.0,0
4706,4787,1577,41.3,136,303.7945792035938,301.7485881005419,6820.402361966666,0.0,1.0,0.0,0
4707,4788,1396,44.1,138,303.69459213606683,301.7485881005419,6446.919670799999,0.0,1.0,0.0,0
4708,4789,1514,35.5,143,303.69459213606683,301.7485881005419,5628.367924333334,1.0,0.0,0.0,0
4709,4790,1646,35.8,145,303.7945792035938,301.8833831314959,6170.794853733333,0.0,1.0,0.0,0
4710,4791,1443,40.7,147,303.7945792035938,301.8833831314959,6150.196495300001,0.0,1.0,0.0,0
4711,4792,1469,48.5,150,303.69459213606683,301.8159856160189,7460.909731166666,0.0,0.0,1.0,0
4712,4793,1564,40.2,155,303.69459213606683,301.8159856160189,6584.0186584,1.0,0.0,0.0,0
4713,4794,1498,40.2,160,303.59460506854,301.7485881005419,6306.1764388,1.0,0.0,0.0,0
4714,4795,1699,27.9,162,303.59460506854,301.7485881005419,4963.9321113,0.0,1.0,0.0,0
4715,4796,1431,49.0,164,303.59460506854,301.6811905850649,7342.838306999999,0.0,1.0,0.0,0
4716,4797,1390,47.3,166,303.494618001013,301.61379306958787,6885.003924333332,0.0,1.0,0.0,0
4717,4798,1380,46.1,168,303.494618001013,301.6811905850649,6662.055754,0.0,1.0,0.0,0
4718,4799,1457,46.4,170,303.494618001013,301.6811905850649,7079.552121066666,0.0,1.0,0.0,0
4719,4800,1418,42.2,172,303.494618001013,301.6811905850649,6266.382965466668,0.0,1.0,0.0,0
4720,4801,1353,51.0,175,303.494618001013,301.6811905850649,7225.971158999999,0.0,0.0,1.0,1
4721,4802,1574,32.7,177,303.494618001013,301.61379306958787,5389.9002994,0.0,1.0,0.0,0
4722,4803,1318,54.2,180,303.494618001013,301.61379306958787,7480.712220133332,0.0,0.0,1.0,1
4723,4804,1710,31.4,182,303.59460506854,301.6811905850649,5622.817781999999,0.0,1.0,0.0,0
4724,4805,1621,38.8,184,303.69459213606683,301.7485881005419,6586.322491066666,0.0,1.0,0.0,0
4725,4806,1606,33.6,186,303.59460506854,301.7485881005419,5650.8407648,0.0,1.0,0.0,0
4726,4807,1375,54.0,191,303.59460506854,301.6811905850649,7775.43525,1.0,0.0,0.0,1
4727,4808,1503,36.5,193,303.494618001013,301.61379306958787,5744.8685535,0.0,1.0,0.0,0
4728,4809,1404,48.6,195,303.494618001013,301.54639555411086,7145.4836232,0.0,1.0,0.0,0
4729,4810,1656,32.7,197,303.3946309334861,301.47899803863385,5670.6956136,0.0,1.0,0.0,0
4730,4811,1499,39.4,200,303.3946309334861,301.41160052315684,6184.806345133334,0.0,0.0,1.0,1
4731,4812,1748,28.4,203,303.3946309334861,301.3442030076798,5198.619356266666,0.0,0.0,1.0,1
4732,4813,1531,37.9,205,303.3946309334861,301.27680549220275,6076.348186366666,0.0,1.0,0.0,1
4733,4814,1536,40.6,208,303.2946438659592,301.2094079767258,6530.485964799999,0.0,0.0,1.0,1
4734,4815,1401,53.0,210,303.3946309334861,301.2094079767258,7775.749409,0.0,1.0,0.0,1
4735,4816,1534,33.2,215,303.3946309334861,301.27680549220275,5333.246959733334,1.0,0.0,0.0,1
4736,4817,1521,35.9,217,303.3946309334861,301.3442030076798,5718.102206699999,0.0,1.0,0.0,1
4737,4818,1674,30.8,2,303.494618001013,301.41160052315684,5399.262237599999,0.0,1.0,0.0,0
4738,4819,1967,20.9,5,303.59460506854,301.41160052315684,4305.056912566666,0.0,0.0,1.0,0
4739,4820,1696,30.7,7,303.59460506854,301.47899803863385,5452.459828266666,0.0,1.0,0.0,0
4740,4821,1627,32.5,10,303.59460506854,301.41160052315684,5537.314174166667,0.0,0.0,1.0,0
4741,4822,1405,45.6,12,303.494618001013,301.27680549220275,6709.179603999999,0.0,1.0,0.0,0
4742,4823,1565,38.9,14,303.494618001013,301.27680549220275,6375.176227166667,0.0,1.0,0.0,0
4743,4824,1493,38.7,16,303.494618001013,301.27680549220275,6050.608092300001,0.0,1.0,0.0,0
4744,4825,1499,45.0,18,303.3946309334861,301.2094079767258,7063.8651150000005,0.0,1.0,0.0,0
4745,4826,1692,30.6,20,303.2946438659592,301.2094079767258,5421.8816856,0.0,1.0,0.0,0
4746,4828,1438,58.9,24,303.3946309334861,301.2094079767258,8869.567271266667,0.0,1.0,0.0,0
4747,4829,1515,39.2,26,303.494618001013,301.27680549220275,6219.091564,0.0,1.0,0.0,0
4748,4830,1491,38.2,28,303.3946309334861,301.27680549220275,5964.4342786,0.0,1.0,0.0,0
4749,4831,1756,29.7,30,303.494618001013,301.3442030076798,5461.4657196,0.0,1.0,0.0,0
4750,4832,1366,54.5,32,303.494618001013,301.3442030076798,7796.065024333334,0.0,1.0,0.0,1
4751,4833,1436,45.1,34,303.494618001013,301.3442030076798,6782.0226041333335,0.0,1.0,0.0,0
4752,4834,1377,41.6,36,303.3946309334861,301.27680549220275,5998.6776096,0.0,1.0,0.0,1
4753,4835,1510,42.2,39,303.3946309334861,301.27680549220275,6672.946599333334,0.0,0.0,1.0,0
4754,4836,1419,50.9,42,303.3946309334861,301.27680549220275,7563.597836299999,0.0,0.0,1.0,0
4755,4837,1315,62.0,44,303.2946438659592,301.2094079767258,8537.794423333333,0.0,1.0,0.0,1
4756,4838,1806,27.7,49,303.2946438659592,301.2094079767258,5238.7269886,1.0,0.0,0.0,0
4757,4839,1649,29.4,54,303.2946438659592,301.2094079767258,5076.8722718,1.0,0.0,0.0,0
4758,4840,1402,50.0,59,303.3946309334861,301.27680549220275,7340.848633333333,1.0,0.0,0.0,0
4759,4841,1298,63.9,61,303.3946309334861,301.27680549220275,8685.679536599999,0.0,1.0,0.0,1
4760,4842,1441,44.9,64,303.2946438659592,301.2094079767258,6775.456681033333,0.0,0.0,1.0,0
4761,4843,1489,49.4,67,303.2946438659592,301.2094079767258,7702.822633133333,0.0,0.0,1.0,0
4762,4844,1842,24.5,69,303.2946438659592,301.2094079767258,4725.893837,0.0,1.0,0.0,0
4763,4845,1316,50.9,72,303.3946309334861,301.2094079767258,7014.584039866667,0.0,0.0,1.0,1
4764,4846,1583,33.3,75,303.2946438659592,301.2094079767258,5520.182036699999,0.0,0.0,1.0,0
4765,4847,1548,33.5,78,303.2946438659592,301.2094079767258,5430.552474,0.0,0.0,1.0,0
4766,4848,1434,44.6,80,303.3946309334861,301.27680549220275,6697.492889200001,0.0,1.0,0.0,0
4767,4849,1397,52.9,85,303.494618001013,301.3442030076798,7738.919502233333,1.0,0.0,0.0,0
4768,4850,1475,42.9,88,303.494618001013,301.3442030076798,6626.398707499999,0.0,0.0,1.0,0
4769,4851,1441,56.8,90,303.494618001013,301.3442030076798,8571.179053066666,0.0,1.0,0.0,0
4770,4852,1363,51.8,92,303.69459213606683,301.41160052315684,7393.564513533332,0.0,1.0,0.0,1
4771,4853,1619,34.9,94,303.69459213606683,301.47899803863385,5916.985797633332,0.0,1.0,0.0,0
4772,4854,1487,34.0,96,303.69459213606683,301.47899803863385,5294.416907333333,0.0,1.0,0.0,0
4773,4855,1568,33.8,98,303.69459213606683,301.47899803863385,5549.974781866666,0.0,1.0,0.0,0
4774,4856,1375,46.2,100,303.69459213606683,301.54639555411086,6652.316825000001,0.0,1.0,0.0,1
4775,4857,1698,31.3,103,303.59460506854,301.54639555411086,5565.578012200001,0.0,0.0,1.0,0
4776,4858,1606,37.4,105,303.69459213606683,301.54639555411086,6289.923946533333,0.0,1.0,0.0,0
4777,4859,1349,51.0,107,303.69459213606683,301.54639555411086,7204.608347,0.0,1.0,0.0,1
4778,4860,1535,38.6,109,303.69459213606683,301.61379306958787,6204.744969666666,0.0,1.0,0.0,0
4779,4861,1504,49.5,112,303.59460506854,301.61379306958787,7796.169744,0.0,0.0,1.0,0
4780,4862,1946,21.1,114,303.494618001013,301.54639555411086,4299.852345133333,0.0,1.0,0.0,0
4781,4863,1326,55.7,116,303.494618001013,301.41160052315684,7734.406084600001,0.0,1.0,0.0,1
4782,4864,1915,22.3,119,303.59460506854,301.54639555411086,4472.001005166667,0.0,0.0,1.0,0
4783,4865,1451,43.4,121,303.59460506854,301.54639555411086,6594.553456866665,0.0,1.0,0.0,0
4784,4866,1624,34.8,124,303.494618001013,301.54639555411086,5918.252905599999,0.0,0.0,1.0,0
4785,4867,1781,28.7,126,303.59460506854,301.61379306958787,5352.714345766666,0.0,1.0,0.0,0
4786,4868,1345,54.1,128,303.59460506854,301.6811905850649,7619.874185166666,0.0,1.0,0.0,1
4787,4869,1418,46.0,130,303.59460506854,301.61379306958787,6830.654417333334,0.0,1.0,0.0,0
4788,4870,1718,26.5,132,303.69459213606683,301.61379306958787,4767.572264333334,0.0,1.0,0.0,0
4789,4871,1631,28.5,135,303.69459213606683,301.61379306958787,4867.7366255,0.0,0.0,1.0,0
4790,4872,1513,40.1,137,303.69459213606683,301.61379306958787,6353.478312233334,0.0,1.0,0.0,0
4791,4873,1316,59.3,139,303.69459213606683,301.61379306958787,8172.197123066666,0.0,1.0,0.0,1
4792,4874,1474,38.8,142,303.69459213606683,301.61379306958787,5989.043400266666,0.0,0.0,1.0,0
4793,4875,1619,30.9,144,303.7945792035938,301.6811905850649,5238.821236299999,0.0,1.0,0.0,0
4794,4876,1702,31.2,146,303.69459213606683,301.61379306958787,5560.8656272,0.0,1.0,0.0,0
4795,4877,1540,37.4,149,303.69459213606683,301.61379306958787,6031.433921333333,0.0,0.0,1.0,0
4796,4878,1546,33.7,152,303.69459213606683,301.61379306958787,5455.915577266667,0.0,0.0,1.0,0
4797,4879,1348,51.0,154,303.69459213606683,301.61379306958787,7199.267644,0.0,1.0,0.0,1
4798,4880,1520,35.6,159,303.69459213606683,301.6811905850649,5666.590602666666,1.0,0.0,0.0,0
4799,4881,1527,41.9,162,303.7945792035938,301.7485881005419,6700.100408899999,0.0,0.0,1.0,0
4800,4882,1406,47.1,165,303.7945792035938,301.7485881005419,6934.8085978,0.0,0.0,1.0,0
4801,4883,1462,46.2,167,303.69459213606683,301.6811905850649,7073.227053200001,0.0,1.0,0.0,0
4802,4884,1684,29.3,170,303.7945792035938,301.7485881005419,5166.994016933333,0.0,0.0,1.0,0
4803,4885,1655,28.0,175,303.7945792035938,301.6811905850649,4852.709353333334,1.0,0.0,0.0,0
4804,4886,1748,25.1,180,303.7945792035938,301.6811905850649,4594.554431066666,1.0,0.0,0.0,0
4805,4887,1372,45.7,182,303.7945792035938,301.6811905850649,6565.964987866668,0.0,1.0,0.0,1
4806,4888,1481,33.3,184,303.69459213606683,301.6811905850649,5164.491216899999,0.0,1.0,0.0,0
4807,4889,1512,39.2,186,303.69459213606683,301.61379306958787,6206.7765312,0.0,1.0,0.0,0
4808,4890,1632,36.6,188,303.69459213606683,301.6811905850649,6255.0313536,0.0,1.0,0.0,0
4809,4891,1525,43.9,190,303.69459213606683,301.61379306958787,7010.719884166667,0.0,1.0,0.0,0
4810,4892,1756,26.4,193,303.69459213606683,301.54639555411086,4854.6361952,0.0,0.0,1.0,0
4811,4893,1922,23.1,195,303.69459213606683,301.54639555411086,4649.364704600001,0.0,1.0,0.0,0
4812,4894,1448,44.3,198,303.7945792035938,301.6811905850649,6717.3896258666655,0.0,0.0,1.0,0
4813,4895,1447,46.6,203,303.7945792035938,301.6811905850649,7061.268067266668,1.0,0.0,0.0,1
4814,4896,1597,33.4,206,303.7945792035938,301.61379306958787,5585.726076066667,0.0,0.0,1.0,1
4815,4897,1642,32.3,209,303.69459213606683,301.61379306958787,5553.975073133332,0.0,0.0,1.0,1
4816,4898,1525,38.0,214,303.7945792035938,301.6811905850649,6068.504683333334,1.0,0.0,0.0,1
4817,4899,1460,53.7,219,303.59460506854,301.61379306958787,8210.231306,1.0,0.0,0.0,1
4818,4901,1388,41.9,223,303.59460506854,301.61379306958787,6090.202598266666,0.0,1.0,0.0,1
4819,4902,1630,32.4,226,303.59460506854,301.54639555411086,5530.455035999999,0.0,0.0,1.0,1
4820,4903,1616,29.3,228,303.59460506854,301.54639555411086,4958.350553066666,0.0,1.0,0.0,1
4821,4905,1480,50.7,7,303.59460506854,301.61379306958787,7857.744907999999,1.0,0.0,0.0,0
4822,4906,1363,53.1,9,303.59460506854,301.61379306958787,7579.1172909,0.0,1.0,0.0,1
4823,4907,1436,45.6,14,303.59460506854,301.61379306958787,6857.2113248000005,1.0,0.0,0.0,0
4824,4908,1607,33.7,17,303.59460506854,301.6811905850649,5671.187796033334,0.0,0.0,1.0,0
4825,4909,1459,48.2,20,303.59460506854,301.6811905850649,7364.284894733335,0.0,0.0,1.0,0
4826,4910,1481,43.7,22,303.494618001013,301.61379306958787,6777.425410766667,0.0,1.0,0.0,0
4827,4911,1606,31.7,25,303.494618001013,301.61379306958787,5331.299173933334,0.0,0.0,1.0,0
4828,4912,1681,29.8,27,303.494618001013,301.54639555411086,5245.806038066667,0.0,1.0,0.0,0
4829,4913,1511,37.1,29,303.494618001013,301.47899803863385,5870.3855459666665,0.0,1.0,0.0,0
4830,4914,1593,35.2,32,303.494618001013,301.54639555411086,5872.0087008,0.0,0.0,1.0,0
4831,4915,1532,41.7,35,303.494618001013,301.54639555411086,6689.953073199999,0.0,0.0,1.0,0
4832,4916,1386,49.0,40,303.494618001013,301.54639555411086,7111.931442,1.0,0.0,0.0,0
4833,4917,1769,27.9,45,303.3946309334861,301.54639555411086,5168.4496203,1.0,0.0,0.0,0
4834,4918,1561,38.2,48,303.3946309334861,301.47899803863385,6244.454667266668,0.0,0.0,1.0,0
4835,4919,1457,40.7,50,303.2946438659592,301.47899803863385,6209.865761366666,0.0,1.0,0.0,0
4836,4920,1506,40.0,52,303.2946438659592,301.47899803863385,6308.312719999999,0.0,1.0,0.0,0
4837,4921,1337,69.4,54,303.3946309334861,301.47899803863385,9716.707486733336,0.0,1.0,0.0,1
4838,4922,1287,54.8,56,303.3946309334861,301.54639555411086,7385.6267628,0.0,1.0,0.0,1
4839,4923,1615,35.7,59,303.3946309334861,301.47899803863385,6037.664741500001,0.0,0.0,1.0,0
4840,4924,1972,23.5,62,303.3946309334861,301.47899803863385,4852.918792666666,0.0,0.0,1.0,0
4841,4925,1522,42.1,67,303.3946309334861,301.54639555411086,6710.038305266667,1.0,0.0,0.0,0
4842,4926,1680,30.6,69,303.3946309334861,301.54639555411086,5383.428624,0.0,1.0,0.0,0
4843,4927,1502,36.0,71,303.3946309334861,301.54639555411086,5662.401816,0.0,1.0,0.0,0
4844,4928,1543,33.3,74,303.494618001013,301.54639555411086,5380.695440699999,0.0,0.0,1.0,0
4845,4929,1584,35.2,76,303.494618001013,301.54639555411086,5838.8335104,0.0,1.0,0.0,0
4846,4930,1340,44.5,78,303.494618001013,301.61379306958787,6244.433723333334,0.0,1.0,0.0,1
4847,4931,1663,33.9,80,303.3946309334861,301.54639555411086,5903.6445121,0.0,1.0,0.0,0
4848,4932,1693,30.0,83,303.2946438659592,301.41160052315684,5318.71187,0.0,0.0,1.0,0
4849,4933,1418,44.7,85,303.2946438659592,301.41160052315684,6637.614183800001,0.0,1.0,0.0,0
4850,4934,1554,36.8,90,303.3946309334861,301.47899803863385,5988.6245216,1.0,0.0,0.0,0
4851,4935,1580,35.8,92,303.3946309334861,301.47899803863385,5923.3632253333335,0.0,1.0,0.0,0
4852,4936,1479,42.8,94,303.3946309334861,301.54639555411086,6628.8805636,0.0,1.0,0.0,0
4853,4937,1284,70.6,96,303.494618001013,301.61379306958787,9492.879671199998,0.0,1.0,0.0,1
4854,4938,1540,38.7,98,303.3946309334861,301.54639555411086,6241.082694000001,0.0,1.0,0.0,0
4855,4939,1606,30.1,101,303.494618001013,301.61379306958787,5062.211518466667,0.0,0.0,1.0,0
4856,4940,1286,62.4,103,303.59460506854,301.6811905850649,8403.376259199998,0.0,1.0,0.0,1
4857,4941,1502,39.5,105,303.59460506854,301.7485881005419,6212.913103666667,0.0,1.0,0.0,0
4858,4942,1699,31.5,108,303.59460506854,301.8159856160189,5604.4394805,0.0,0.0,1.0,0
4859,4943,1602,34.2,110,303.494618001013,301.7485881005419,5737.422985200001,0.0,1.0,0.0,0
4860,4944,1436,42.0,115,303.59460506854,301.7485881005419,6315.852536,1.0,0.0,0.0,0
4861,4945,1765,27.5,118,303.59460506854,301.8159856160189,5082.830820833334,0.0,0.0,1.0,0
4862,4946,1418,44.1,120,303.59460506854,301.8159856160189,6548.5186914000005,0.0,1.0,0.0,0
4863,4947,1669,31.7,123,303.69459213606683,301.8159856160189,5540.434820233333,0.0,0.0,1.0,0
4864,4948,1395,53.9,125,303.69459213606683,301.8159856160189,7873.9240965,0.0,1.0,0.0,0
4865,4949,1500,41.7,128,303.7945792035938,301.8159856160189,6550.21515,0.0,0.0,1.0,0
4866,4950,1555,33.4,131,303.7945792035938,301.8159856160189,5438.825327666666,0.0,0.0,1.0,0
4867,4951,1919,20.2,134,303.7945792035938,301.8159856160189,4059.332214733333,0.0,0.0,1.0,0
4868,4952,1596,36.6,136,303.7945792035938,301.8159856160189,6117.0527208,0.0,1.0,0.0,0
4869,4953,1374,53.6,139,303.7945792035938,301.8159856160189,7712.226459199999,0.0,0.0,1.0,1
4870,4954,1670,26.1,141,303.69459213606683,301.6811905850649,4564.416111,0.0,1.0,0.0,0
4871,4955,1702,29.1,143,303.69459213606683,301.7485881005419,5186.5765946,0.0,1.0,0.0,0
4872,4956,1366,45.1,146,303.7945792035938,301.6811905850649,6451.422616466667,0.0,0.0,1.0,1
4873,4958,1768,23.9,152,303.7945792035938,301.7485881005419,4424.950458933333,0.0,0.0,1.0,0
4874,4959,1523,47.0,154,303.7945792035938,301.6811905850649,7495.938459666666,0.0,1.0,0.0,0
4875,4960,1735,25.9,156,303.7945792035938,301.7485881005419,4705.7353011666655,0.0,1.0,0.0,0
4876,4961,1339,62.3,158,303.89456627112065,301.8159856160189,8735.683177433331,0.0,1.0,0.0,1
4877,4962,1800,24.3,160,303.89456627112065,301.8159856160189,4580.43822,0.0,1.0,0.0,0
4878,4963,1456,51.2,163,303.9945533386476,301.8159856160189,7806.557934933334,0.0,0.0,1.0,0
4879,4964,1789,24.4,165,303.89456627112065,301.8159856160189,4571.181001466666,0.0,1.0,0.0,0
4880,4965,1602,33.9,167,303.89456627112065,301.8159856160189,5687.0947134,0.0,1.0,0.0,0
4881,4966,1364,49.3,170,303.7945792035938,301.8159856160189,7041.894928933331,0.0,0.0,1.0,1
4882,4967,1793,28.1,172,303.7945792035938,301.7485881005419,5276.122381566667,0.0,1.0,0.0,0
4883,4968,1426,53.4,174,303.89456627112065,301.7485881005419,7974.2350652,0.0,1.0,0.0,0
4884,4969,1485,43.3,177,303.89456627112065,301.8159856160189,6733.526926500001,0.0,0.0,1.0,0
4885,4970,1528,38.4,179,303.89456627112065,301.8159856160189,6144.4473856,0.0,1.0,0.0,0
4886,4971,1565,36.0,181,303.7945792035938,301.7485881005419,5899.90602,0.0,1.0,0.0,0
4887,4972,1838,27.8,183,303.7945792035938,301.8159856160189,5350.797975866666,0.0,1.0,0.0,0
4888,4973,1811,24.9,188,303.7945792035938,301.7485881005419,4722.2181767,1.0,0.0,0.0,0
4889,4974,1461,38.2,190,303.7945792035938,301.8159856160189,5844.4255406,0.0,1.0,0.0,0
4890,4975,1414,41.7,192,303.7945792035938,301.8159856160189,6174.669481399999,0.0,1.0,0.0,0
4891,4976,1426,45.5,194,303.69459213606683,301.8159856160189,6794.5261323333325,0.0,1.0,0.0,0
4892,4977,1359,56.8,196,303.69459213606683,301.8159856160189,8083.436733599999,0.0,1.0,0.0,1
4893,4978,1540,44.8,198,303.69459213606683,301.8159856160189,7224.819242666666,0.0,1.0,0.0,0
4894,4979,1429,47.7,200,303.59460506854,301.8159856160189,7138.038054900001,0.0,1.0,0.0,1
4895,4980,1612,36.3,203,303.69459213606683,301.8159856160189,6127.7341268,0.0,0.0,1.0,1
4896,4981,1685,31.8,206,303.69459213606683,301.8833831314959,5611.193899,0.0,0.0,1.0,1
4897,4982,1558,37.7,209,303.69459213606683,301.8833831314959,6150.877173133333,0.0,0.0,1.0,1
4898,4983,1811,24.3,211,303.69459213606683,302.01817816244994,4608.4297869,0.0,1.0,0.0,1
4899,4984,1869,25.8,213,303.7945792035938,302.085575677927,5049.6032706000005,0.0,1.0,0.0,1
4900,4985,1256,58.7,215,303.7945792035938,302.085575677927,7720.687808266666,0.0,1.0,0.0,1
4901,4986,1789,23.5,218,303.7945792035938,302.01817816244994,4402.571866166666,0.0,0.0,1.0,1
4902,4987,1502,40.5,2,303.69459213606683,301.95078064697293,6370.202043,0.0,1.0,0.0,0
4903,4988,1303,54.4,5,303.69459213606683,302.01817816244994,7422.865076266667,0.0,0.0,1.0,1
4904,4990,1499,37.4,9,303.89456627112065,302.152973193404,5870.856784466667,0.0,1.0,0.0,0
4905,4991,1393,46.5,11,303.89456627112065,302.152973193404,6783.1640485,0.0,1.0,0.0,0
4906,4992,1475,41.0,14,303.89456627112065,302.01817816244994,6332.921841666666,0.0,0.0,1.0,0
4907,4993,1573,34.6,16,303.7945792035938,301.95078064697293,5699.451634066666,0.0,1.0,0.0,0
4908,4994,1819,23.7,18,303.7945792035938,301.95078064697293,4514.4962459,0.0,1.0,0.0,0
4909,4995,1642,29.4,21,303.494618001013,301.7485881005419,5055.3209644,0.0,0.0,1.0,0
4910,4996,1540,39.8,23,303.59460506854,301.7485881005419,6418.477809333333,0.0,1.0,0.0,0
4911,4997,1400,43.2,26,303.59460506854,301.8833831314959,6333.44544,0.0,0.0,1.0,0
4912,4999,1825,25.2,32,303.59460506854,301.8833831314959,4816.05747,0.0,0.0,1.0,0
4913,5000,1532,41.3,35,303.69459213606683,301.95078064697293,6625.780861466666,0.0,0.0,1.0,0
4914,5001,1832,23.6,37,303.69459213606683,301.8833831314959,4527.575732266666,0.0,1.0,0.0,0
4915,5003,1627,31.7,42,303.69459213606683,301.8833831314959,5401.011056033333,0.0,1.0,0.0,0
4916,5004,1437,51.3,44,303.69459213606683,301.8833831314959,7719.734859299999,0.0,1.0,0.0,0
4917,5005,1364,46.3,46,303.69459213606683,301.8833831314959,6613.382052933332,0.0,1.0,0.0,1
4918,5006,1444,52.7,49,303.69459213606683,301.95078064697293,7969.040969733334,0.0,0.0,1.0,0
4919,5007,1366,47.3,52,303.69459213606683,301.8833831314959,6766.126158733333,0.0,0.0,1.0,1
4920,5008,1442,48.3,54,303.7945792035938,301.95078064697293,7293.5781757999985,0.0,1.0,0.0,0
4921,5009,1488,42.8,59,303.69459213606683,301.8833831314959,6669.2185792,1.0,0.0,0.0,0
4922,5010,1523,40.7,61,303.69459213606683,301.8833831314959,6491.163729966666,0.0,1.0,0.0,0
